quote,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name,scope,is_quoted_forecaster,conditional_on,reasoning,current_state,page_id,date,publisher,source_text_type,predicted_norm,realized,basis,hit,scorable,unscorable_reason,horizon_used,horizon_basis,ip_growth_6m,ip_growth_12m,ip_accel,ip_gap,cpi_yoy,cpi_accel,unrate,unrate_d6,stock_ret6,stock_ret12,stock_vol6,stock_drawdown,epu,hindsight_in_recession,has_ip_growth_6m,has_ip_growth_12m,has_ip_accel,has_ip_gap,has_cpi_yoy,has_cpi_accel,has_unrate,has_unrate_d6,has_stock_ret6,has_stock_ret12,has_stock_vol6,has_stock_drawdown,has_epu
probable shortage of tires of the popular passenger car sizes.,other,worsen,up,na,vague,hedged,expert,na,national,False,na,na,na,/service/ndnp/mimtptc/batch_mimtptc_jerome_ver02/data/77618337/00414188187/1944111301/0279.xml,1944-11-13,"automotive news (detroit, mich.;detroit, mi) 1938-current",full_page,worsen,worsen,INDPRO,1.0,True,,12.0,default,-0.48241974099791624,2.8234960272417653,-3.3059157682396814,15.067094828713728,1.724137931034487,1.724137931034487,,,5.148585750089508,9.549388242315736,1.860896160715937,-0.8105917319643263,119.4283,0,1,1,1,1,1,1,0,0,1,1,1,1,1
Industrial purchasing agents expect no serious delays—in the procurement of necessary materials for resumption of civilian production after V-E day,general_business,improve,na,na,vague,assertive,expert,George E. Price jr.,national,True,na,na,na,/service/ndnp/mimtptc/batch_mimtptc_jerome_ver02/data/77618337/00414188187/1944111301/0279.xml,1944-11-13,"automotive news (detroit, mich.;detroit, mi) 1938-current",full_page,improve,worsen,INDPRO,0.0,True,,12.0,default,-0.48241974099791624,2.8234960272417653,-3.3059157682396814,15.067094828713728,1.724137931034487,1.724137931034487,,,5.148585750089508,9.549388242315736,1.860896160715937,-0.8105917319643263,119.4283,0,1,1,1,1,1,1,0,0,1,1,1,1,1
better than 75 per cent of buyers' suppliers will have no reconversion problem.,general_business,improve,na,na,vague,assertive,expert,na,national,True,na,na,na,/service/ndnp/mimtptc/batch_mimtptc_jerome_ver02/data/77618337/00414188187/1944111301/0279.xml,1944-11-13,"automotive news (detroit, mich.;detroit, mi) 1938-current",full_page,improve,worsen,INDPRO,0.0,True,,12.0,default,-0.48241974099791624,2.8234960272417653,-3.3059157682396814,15.067094828713728,1.724137931034487,1.724137931034487,,,5.148585750089508,9.549388242315736,1.860896160715937,-0.8105917319643263,119.4283,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"the stock market will give no sign that the three-year bull market is over until the next decline carries the closing low for both rails and industri als below the closings for Friday, which were 156.34 for indus trals and 19.86 for rails.",markets,improve,up,na,vague,assertive,journalist,na,national,False,next decline carries closing low below Friday levels,historical pattern of technical corrections in bull markets,mixed,/service/ndnp/mb/batch_mb_basil_ver01/data/sn83020847/00517170835/1945031501/0153.xml,1945-03-15,"springfield weekly republican (springfield, mass.) 1851-1946",full_page,improve,improve,STOCK,1.0,True,,12.0,default,-1.1382575300113598,-1.6182727207172631,0.48001519070590337,9.034333126218119,2.298850574712656,-1.1689070718877812,,,8.162139804218947,13.105536332179936,1.5056354066943531,-0.1273074474856707,135.332,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"In the absence of control."" he told Wagner, ""there is no reason to be lieve that these inflated prices will return to more reasonable levels or that they will not increase further.",prices,worsen,up,na,vague,hedged,expert,Bowles,national,True,in the absence of control,inflated prices lack control,bad,/service/ndnp/mb/batch_mb_basil_ver01/data/sn83020847/00517170835/1945031501/0153.xml,1945-03-15,"springfield weekly republican (springfield, mass.) 1851-1946",full_page,up,up,CPI,1.0,True,,12.0,default,-1.1382575300113598,-1.6182727207172631,0.48001519070590337,9.034333126218119,2.298850574712656,-1.1689070718877812,,,8.162139804218947,13.105536332179936,1.5056354066943531,-0.1273074474856707,135.332,1,1,1,1,1,1,1,0,0,1,1,1,1,1
He said ample petroleum will be available in war or peace for generations to come.,general_business,improve,na,na,vague,assertive,expert,J. Edgai' Pew,national,True,na,na,na,/service/ndnp/mnhi/batch_mnhi_lysander_ver01/data/47042911/0054286560A/1945071801/0148.xml,1945-07-18,"midland cooperator (minneapolis, minn.) 1933-1981",full_page,improve,worsen,INDPRO,0.0,True,,12.0,default,-6.6556944168128584,-6.958031872701496,0.3023374558886376,0.4057542760096472,2.2857142857142776,-0.025827280064568026,,,6.770833333333337,10.780870035125648,1.8270687730465367,-1.6432769581384246,149.0067,1,1,1,1,1,1,1,0,0,1,1,1,1,1
It is said that this further loan will stabilize our own economy—this is too deep for the writer to grasp.,general_business,improve,na,na,vague,hedged,journalist,na,national,False,na,na,na,/service/ndnp/fu/batch_fu_downtown_ver02/data/sn83016244/00414180425/1945122101/0088.xml,1945-12-21,"the key west citizen (key west, fla.) 1879-current",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-27.2423370323359,-30.757086472909947,3.5147494405740467,-25.45932452669524,2.2598870056497296,1.1108995112042108,,,15.413218183999033,28.361792956243338,2.4319396513353806,0.0,138.8721,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"predicted a mixed outlook for 1646. He expects the coming year will have a continued rise In prices as was wit nessed after the first world war when prices rose more In the one and a half years between Nov. 11, 1618, and 1830, than during the two full years.",prices,worsen,up,na,12,assertive,expert,Elliott S. Boardman,national,True,na,based on past post‑war price rises,mixed,/service/ndnp/ct/batch_ct_kendall_ver01/data/sn82014085/00393346826/1945092101/0247.xml,1945-09-21,"the waterbury democrat (waterbury, conn.) 1917-1946",full_page,up,up,CPI,1.0,True,,12.0,stated,-9.70382179221715,-10.731624839979713,1.0278030477625624,-5.075024929636452,2.2598870056497296,1.1108995112042108,,,13.320586360739327,22.56997104646354,2.5203392882976736,0.0,175.7764,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"The next decade, continued Mr. Boardman, will probably witness the greatest federal spending In the his tory of this country barring the war years",other,worsen,na,na,vague,hedged,expert,Elliott S. Boardman,national,True,barring the war years,historical pattern of spending,na,/service/ndnp/ct/batch_ct_kendall_ver01/data/sn82014085/00393346826/1945092101/0247.xml,1945-09-21,"the waterbury democrat (waterbury, conn.) 1917-1946",full_page,worsen,improve,INDPRO,0.0,True,,24.0,inferred_long,-9.70382179221715,-10.731624839979713,1.0278030477625624,-5.075024929636452,2.2598870056497296,1.1108995112042108,,,13.320586360739327,22.56997104646354,2.5203392882976736,0.0,175.7764,1,1,1,1,1,1,1,0,0,1,1,1,1,1
Continued deficit spending Is a certain contribution to Inflation.,prices,worsen,up,na,vague,assertive,journalist,na,national,False,na,deficit spending,na,/service/ndnp/ct/batch_ct_kendall_ver01/data/sn82014085/00393346826/1945092101/0247.xml,1945-09-21,"the waterbury democrat (waterbury, conn.) 1917-1946",full_page,up,up,CPI,1.0,True,,12.0,default,-9.70382179221715,-10.731624839979713,1.0278030477625624,-5.075024929636452,2.2598870056497296,1.1108995112042108,,,13.320586360739327,22.56997104646354,2.5203392882976736,0.0,175.7764,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"steamship services at the earliest possible date as an aid to post war conversion and a return to peacetime trade conditions,” the telegram said.",markets,improve,na,na,vague,hedged,official,na,national,True,na,post‑war conversion will boost trade,mixed,/service/ndnp/ncu/batch_ncu_lily_ver01/data/sn78002169/00279558868/1945090401/0049.xml,1945-09-04,"the wilmington morning star (wilmington, n.c.) 1909-1990",full_page,improve,flat,STOCK,0.0,True,,12.0,default,-9.70382179221715,-10.731624839979713,1.0278030477625624,-5.075024929636452,2.2598870056497296,1.1108995112042108,,,13.320586360739327,22.56997104646354,2.5203392882976736,0.0,175.7764,1,1,1,1,1,1,1,0,0,1,1,1,1,1
It is generally agreed that there will be a few years of excellent busi ness in the United States follow ing the collapse of Japan.,general_business,improve,na,na,vague,assertive,expert,na,national,False,na,na,na,/service/ndnp/az/batch_az_anthillgarnet_ver04/data/sn94050655/00517018995/1945070601/0105.xml,1945-07-06,"westside enterprise (tolleson, ariz.) 1941-1953",full_page,improve,worsen,INDPRO,0.0,True,,12.0,default,-6.6556944168128584,-6.958031872701496,0.3023374558886376,0.4057542760096472,2.2857142857142776,-0.025827280064568026,,,6.770833333333337,10.780870035125648,1.8270687730465367,-1.6432769581384246,149.0067,1,1,1,1,1,1,1,0,0,1,1,1,1,1
Most economists are agreed that we should be prepared for trouble any time after 1950.,general_business,worsen,na,na,vague,hedged,expert,na,national,False,na,na,na,/service/ndnp/az/batch_az_anthillgarnet_ver04/data/sn94050655/00517018995/1945070601/0105.xml,1945-07-06,"westside enterprise (tolleson, ariz.) 1941-1953",full_page,worsen,worsen,INDPRO,1.0,True,,12.0,default,-6.6556944168128584,-6.958031872701496,0.3023374558886376,0.4057542760096472,2.2857142857142776,-0.025827280064568026,,,6.770833333333337,10.780870035125648,1.8270687730465367,-1.6432769581384246,149.0067,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"If, however, when we next have 15,000,000 unemployed, walking the streets, Russia and the Communistic countries should have no unemployment, then we may see a civil war here.",other,worsen,na,up,vague,hedged,expert,na,national,False,Russia has no unemployment while US has 15M unemployed,na,bad,/service/ndnp/az/batch_az_anthillgarnet_ver04/data/sn94050655/00517018995/1945070601/0105.xml,1945-07-06,"westside enterprise (tolleson, ariz.) 1941-1953",full_page,worsen,worsen,INDPRO,1.0,True,,12.0,default,-6.6556944168128584,-6.958031872701496,0.3023374558886376,0.4057542760096472,2.2857142857142776,-0.025827280064568026,,,6.770833333333337,10.780870035125648,1.8270687730465367,-1.6432769581384246,149.0067,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"the great majority of commun it ies and industries, however, are headed for real prosperity so long as the people have money to spend.",general_business,improve,na,na,vague,assertive,expert,na,national,False,people have money to spend,na,na,/service/ndnp/az/batch_az_anthillgarnet_ver04/data/sn94050655/00517018995/1945070601/0105.xml,1945-07-06,"westside enterprise (tolleson, ariz.) 1941-1953",full_page,improve,worsen,INDPRO,0.0,True,,12.0,default,-6.6556944168128584,-6.958031872701496,0.3023374558886376,0.4057542760096472,2.2857142857142776,-0.025827280064568026,,,6.770833333333337,10.780870035125648,1.8270687730465367,-1.6432769581384246,149.0067,1,1,1,1,1,1,1,0,0,1,1,1,1,1
we can only look forward to a long period of industrial strife and business chaos.,general_business,worsen,na,up,vague,assertive,expert,Senator Byrd,national,True,na,lack of union responsibility,bad,/service/ndnp/fu/batch_fu_kinard_ver01/data/sn95047246/00529042140/1946013101/0018.xml,1946-01-31,"the brooksville journal (brooksville, fla.) 192?-1959",full_page,worsen,improve,INDPRO,0.0,True,,12.0,default,-22.434493938630652,-27.59701699492985,5.162523056299197,-22.478310149982725,2.2598870056497296,-0.025250134141317826,,,20.80487804878049,28.984375000000007,2.3136048478901547,0.0,129.8374,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"Rubber and Tire Boom Foreseen Bolton. Oct. 38— (OP)—Rubbei and tire manufacturers face in tin prccedented postwar prosperity, according to the United Business Serv ice, An annual markit of more th«i DO,000,000 casing* I* anticipated b; UBS. considering 34,000,000 can needing tires, und the yearly production of new cars, which Is expected to be 0,000,000. Increased use of power machines’! on farms will Involve substantia production of tires for tractors sn< other rnrm units, UB8 said, Demand for mechanical rubber goods footwear, plastics, sponge rubber clothing, and medical supplies ""wll undoubtedly reach demand peak abov eprewar levels.""",general_business,improve,up,na,vague,assertive,expert,United Business Service,national,True,na,postwar prosperity,na,/service/ndnp/ct/batch_ct_kendall_ver01/data/sn82014085/00393346826/1945102901/0707.xml,1945-10-29,"the waterbury democrat (waterbury, conn.) 1917-1946",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-18.812239170001412,-21.02731315347107,2.215073983469658,-15.049921182552842,2.2598870056497296,1.1108995112042108,,,15.50368243664961,25.566562627222154,2.4829181927560673,0.0,180.6166,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"Under the bill, individuals would tloni in 1M6 and corporate tax 11a receive 13,644,000,000 In tax reduc bllltles next year would drop by 16,136,000,000. The 66 automobile use tax also would be repealed but excite taxes would be kept at present levels. Although Congress expects to give further consideration to tax rellel next year, Sen, Robert A. Taft, R warned that corporations could expect no further reductions in 1047 or 1048, The cuts proposed now, he said, are ""as great as can be ex pected for a long time,"" He expected next year's bill to be limited to Individual and excise taxes, Rep. Harold Kuntson of Minnesota, ranking Republican on the House Ways and Means committee commented thst Taft was ""probably right"" In his forecast for 1047 but he hoped that further corporate cuts could be made effective In 1048",prices,improve,down,na,12,assertive,expert,Rep. Harold Kuntson,national,True,na,trend of business conditions,mixed,/service/ndnp/ct/batch_ct_kendall_ver01/data/sn82014085/00393346826/1945102901/0707.xml,1945-10-29,"the waterbury democrat (waterbury, conn.) 1917-1946",full_page,down,up,CPI,0.0,True,,12.0,stated,-18.812239170001412,-21.02731315347107,2.215073983469658,-15.049921182552842,2.2598870056497296,1.1108995112042108,,,15.50368243664961,25.566562627222154,2.4829181927560673,0.0,180.6166,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"War production will be cut rapidly from a rate of about $50,000,000,000 to $12,000,000,000 a year.",general_business,worsen,na,na,vague,assertive,expert,United Business Service,national,True,na,post V-J day business outlook,good,/service/ndnp/ct/batch_ct_kendall_ver01/data/sn82014085/00393346814/1945082001/0595.xml,1945-08-20,"the waterbury democrat (waterbury, conn.) 1917-1946",full_page,worsen,worsen,INDPRO,1.0,True,,12.0,default,-8.468866241267728,-8.76629248706849,0.2974262458007626,-2.3799175324090034,2.840909090909091,0.5298774259448495,,,6.887332908975171,14.285714285714272,1.820464206839302,0.0,207.7068,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"Reconversion ""will be relative ly speedy.""",other,improve,na,na,vague,assertive,expert,United Business Service,national,True,na,limited quantities of consumer durables will reach markets soon,mixed,/service/ndnp/ct/batch_ct_kendall_ver01/data/sn82014085/00393346814/1945082001/0595.xml,1945-08-20,"the waterbury democrat (waterbury, conn.) 1917-1946",full_page,improve,worsen,INDPRO,0.0,True,,12.0,default,-8.468866241267728,-8.76629248706849,0.2974262458007626,-2.3799175324090034,2.840909090909091,0.5298774259448495,,,6.887332908975171,14.285714285714272,1.820464206839302,0.0,207.7068,1,1,1,1,1,1,1,0,0,1,1,1,1,1
Retail sales will tend ‘t'o slacken moderately in reflection of war plant layoffs and tendency to wait for better-quality goods.,general_business,worsen,na,na,vague,assertive,expert,United Business Service,national,True,na,war plant layoffs,mixed,/service/ndnp/ct/batch_ct_kendall_ver01/data/sn82014085/00393346814/1945082001/0595.xml,1945-08-20,"the waterbury democrat (waterbury, conn.) 1917-1946",full_page,worsen,worsen,INDPRO,1.0,True,,12.0,default,-8.468866241267728,-8.76629248706849,0.2974262458007626,-2.3799175324090034,2.840909090909091,0.5298774259448495,,,6.887332908975171,14.285714285714272,1.820464206839302,0.0,207.7068,1,1,1,1,1,1,1,0,0,1,1,1,1,1
Earnings will decline but tax “carry-backs and excess profits taxes will cushion the impact of rather sharp declines in before-tax profits.”,general_business,worsen,na,na,vague,assertive,expert,United Business Service,national,True,na,tax carry-backs cushion declines,mixed,/service/ndnp/ct/batch_ct_kendall_ver01/data/sn82014085/00393346814/1945082001/0595.xml,1945-08-20,"the waterbury democrat (waterbury, conn.) 1917-1946",full_page,worsen,worsen,INDPRO,1.0,True,,12.0,default,-8.468866241267728,-8.76629248706849,0.2974262458007626,-2.3799175324090034,2.840909090909091,0.5298774259448495,,,6.887332908975171,14.285714285714272,1.820464206839302,0.0,207.7068,1,1,1,1,1,1,1,0,0,1,1,1,1,1
the trend is still upward rather than downward.,general_business,improve,na,na,vague,assertive,journalist,na,national,False,na,na,mixed,/service/ndnp/az/batch_az_groomcreek_ver04/data/sn96060774/00414217606/1946032201/0082.xml,1946-03-22,"nogales international (nogales, ariz.) 1926-1979",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-22.951052546133454,-30.427745099835697,7.476692553702243,-25.881074468362005,2.247191011235947,-1.1422186355453627,,,9.398200224971866,23.97068196303377,2.49733834849281,-1.8221280032303724,150.9992,0,1,1,1,1,1,1,0,0,1,1,1,1,1
WASHINGTON—Atomic energy will probably ef fect the Nation more then any other modem develop ment,general_business,improve,na,na,vague,hedged,unclear,na,national,False,na,na,na,/service/ndnp/ct/batch_ct_kendall_ver01/data/sn82014085/00393346863/1946062501/0718.xml,1946-06-25,"the waterbury democrat (waterbury, conn.) 1917-1946",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,1.3956541265070643,-26.226891706777597,27.62254583328466,-22.330221379398882,3.3707865168539204,-0.05586938978212874,,,7.0463521097484945,23.54563991843588,2.123415511725148,-0.28076290057121334,117.121,0,1,1,1,1,1,1,0,0,1,1,1,1,1
Railroad traffic to remain heavy,general_business,improve,na,na,vague,assertive,journalist,na,national,False,na,na,na,/service/ndnp/mb/batch_mb_basil_ver01/data/sn83020847/00517170835/1945110101/0615.xml,1945-11-01,"springfield weekly republican (springfield, mass.) 1851-1946",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-25.58172531214529,-27.62522423071616,2.0434989185708687,-22.545827031371772,2.2598870056497296,1.1108995112042108,,,14.005298651252401,28.94306728411877,2.48011926369266,0.0,132.1324,0,1,1,1,1,1,1,0,0,1,1,1,1,1
Coach fares may eventually drop to 1.5 cents a mile for day coach travel,prices,improve,down,na,vague,hedged,official,C. H. Buford,national,True,future competition from airplanes and highways,competition will push fares lower,na,/service/ndnp/mb/batch_mb_basil_ver01/data/sn83020847/00517170835/1945110101/0615.xml,1945-11-01,"springfield weekly republican (springfield, mass.) 1851-1946",full_page,down,up,CPI,0.0,True,,24.0,inferred_long,-25.58172531214529,-27.62522423071616,2.0434989185708687,-22.545827031371772,2.2598870056497296,1.1108995112042108,,,14.005298651252401,28.94306728411877,2.48011926369266,0.0,132.1324,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"Railroads as a group expect to spend more than a billion dollars a year for the next several years for new equipment and improvements, provided general business conditions in the country are good",general_business,improve,na,na,vague,hedged,official,C. H. Buford,national,True,business conditions good,need for new equipment and improvements,na,/service/ndnp/mb/batch_mb_basil_ver01/data/sn83020847/00517170835/1945110101/0615.xml,1945-11-01,"springfield weekly republican (springfield, mass.) 1851-1946",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-25.58172531214529,-27.62522423071616,2.0434989185708687,-22.545827031371772,2.2598870056497296,1.1108995112042108,,,14.005298651252401,28.94306728411877,2.48011926369266,0.0,132.1324,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"There is every reason to expect, that household laundry service will continue at a level higher than the prewar figure.",general_business,improve,na,na,vague,assertive,expert,George H. Johnson,national,True,na,habit entrenched and wartime habit persists,na,/service/ndnp/mb/batch_mb_basil_ver01/data/sn83020847/00517170835/1945110101/0615.xml,1945-11-01,"springfield weekly republican (springfield, mass.) 1851-1946",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-25.58172531214529,-27.62522423071616,2.0434989185708687,-22.545827031371772,2.2598870056497296,1.1108995112042108,,,14.005298651252401,28.94306728411877,2.48011926369266,0.0,132.1324,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"the nation’s level of production is the “highest it has ever been in any peacetime year and there is every indication that it will go higher,” Reconversion Director John W. Snyder reported today.",general_business,improve,na,na,vague,assertive,expert,John W. Snyder,national,True,na,indication of higher output,good,/service/ndnp/ncu/batch_ncu_lily_ver01/data/sn78002169/00279558881/1946012201/0277.xml,1946-01-22,"the wilmington morning star (wilmington, n.c.) 1909-1990",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-22.434493938630652,-27.59701699492985,5.162523056299197,-22.478310149982725,2.2598870056497296,-0.025250134141317826,,,20.80487804878049,28.984375000000007,2.3136048478901547,0.0,129.8374,0,1,1,1,1,1,1,0,0,1,1,1,1,1
inflationary pressure which will not abate through 1946.,prices,worsen,up,na,12,assertive,expert,John W. Snyder,national,True,na,ongoing inflationary forces,mixed,/service/ndnp/ncu/batch_ncu_lily_ver01/data/sn78002169/00279558881/1946012201/0277.xml,1946-01-22,"the wilmington morning star (wilmington, n.c.) 1909-1990",full_page,up,up,CPI,1.0,True,,12.0,stated,-22.434493938630652,-27.59701699492985,5.162523056299197,-22.478310149982725,2.2598870056497296,-0.025250134141317826,,,20.80487804878049,28.984375000000007,2.3136048478901547,0.0,129.8374,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"within the next 18 months $7,000,000,000 will be sliced from the $278,000,000,000 debt, even though the budget won’t be balanced.",other,improve,na,na,18,assertive,official,President Truman,national,True,na,budget plan to cut debt,bad,/service/ndnp/ncu/batch_ncu_lily_ver01/data/sn78002169/00279558881/1946012201/0277.xml,1946-01-22,"the wilmington morning star (wilmington, n.c.) 1909-1990",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-22.434493938630652,-27.59701699492985,5.162523056299197,-22.478310149982725,2.2598870056497296,-0.025250134141317826,,,20.80487804878049,28.984375000000007,2.3136048478901547,0.0,129.8374,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"higher pay, lower prices. No tax cuts.",prices,improve,down,na,vague,assertive,official,President Truman,national,True,na,policy proposal,bad,/service/ndnp/ncu/batch_ncu_lily_ver01/data/sn78002169/00279558881/1946012201/0277.xml,1946-01-22,"the wilmington morning star (wilmington, n.c.) 1909-1990",full_page,down,up,CPI,0.0,True,,12.0,default,-22.434493938630652,-27.59701699492985,5.162523056299197,-22.478310149982725,2.2598870056497296,-0.025250134141317826,,,20.80487804878049,28.984375000000007,2.3136048478901547,0.0,129.8374,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"Hearings on extending the OPA now underway in Washington will undoubtedly result in extension of a year or at least 6 months with review for continuation in the fall, said Mr. Davis.",general_business,improve,stable,na,12,assertive,expert,James P. Davis,national,True,na,extension of price controls,mixed,/service/ndnp/ak/batch_ak_junco_ver01/data/sn83045499/0039334216A/1946020501/0248.xml,1946-02-05,"the daily alaska empire (juneau, alaska) 1926-1964",full_page,improve,improve,INDPRO,1.0,True,,12.0,stated,-20.285066707195394,-27.03601778207881,6.750951074883417,-21.885164149844137,2.247191011235947,-1.1422186355453627,,,17.02000952834684,25.079567154678553,2.0749406594534054,-0.8176862507571192,109.4575,0,1,1,1,1,1,1,0,0,1,1,1,1,1
there is every reason to expect extension hy Congress of the Price Control Act with full operation through the coming fiscal year.,general_business,improve,stable,na,12,hedged,expert,James P. Davis,national,True,na,Congress will extend act,mixed,/service/ndnp/ak/batch_ak_junco_ver01/data/sn83045499/0039334216A/1946020501/0248.xml,1946-02-05,"the daily alaska empire (juneau, alaska) 1926-1964",full_page,improve,improve,INDPRO,1.0,True,,12.0,stated,-20.285066707195394,-27.03601778207881,6.750951074883417,-21.885164149844137,2.247191011235947,-1.1422186355453627,,,17.02000952834684,25.079567154678553,2.0749406594534054,-0.8176862507571192,109.4575,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"OPA has taken a firm and stubborn stand, however, and when arguments and scrambling around have been terminated in the near future it is believed, the speaker said, that no unbearable increases will have resulted and the stabilization program will go on much as it has in the past.",prices,improve,stable,na,vague,hedged,expert,James P. Davis,national,True,arguments terminated,stability of program,mixed,/service/ndnp/ak/batch_ak_junco_ver01/data/sn83045499/0039334216A/1946020501/0248.xml,1946-02-05,"the daily alaska empire (juneau, alaska) 1926-1964",full_page,flat,up,CPI,0.0,True,,6.0,inferred_short,-20.285066707195394,-27.03601778207881,6.750951074883417,-21.885164149844137,2.247191011235947,-1.1422186355453627,,,17.02000952834684,25.079567154678553,2.0749406594534054,-0.8176862507571192,109.4575,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"40. The markets may witness a ""communistic scare"" during 1945;but they should soon recover there after.",markets,improve,na,na,12,hedged,journalist,na,national,False,na,na,na,/service/ndnp/ncu/batch_ncu_dill_ver02/data/sn91068695/00279559435/1944122801/0440.xml,1944-12-28,"marion progress (marion, n.c.) 1909-19??",full_page,improve,improve,STOCK,1.0,True,,12.0,stated,-0.16060756228765893,1.6368134105648386,-1.7974209728524975,14.324897836098733,1.724137931034487,0.5615763546797905,,,3.3076074972436484,12.333283380788234,1.878950060716077,0.0,152.221,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"45. 1945 will continue to wit ness creeping inflation, although the big movement toward inflation will not take place until the next busi ness depression which will follow the postwar prosperity.",prices,worsen,up,na,12,assertive,journalist,na,national,False,na,na,na,/service/ndnp/ncu/batch_ncu_dill_ver02/data/sn91068695/00279559435/1944122801/0440.xml,1944-12-28,"marion progress (marion, n.c.) 1909-19??",full_page,up,up,CPI,1.0,True,,12.0,stated,-0.16060756228765893,1.6368134105648386,-1.7974209728524975,14.324897836098733,1.724137931034487,0.5615763546797905,,,3.3076074972436484,12.333283380788234,1.878950060716077,0.0,152.221,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"46. Though bank loan i-ates should continue to have an upward tendency, interest rates in general will remain low through 1945, since the money supply is now 20% above normal and government con trols will continue.",prices,improve,down,na,12,hedged,journalist,na,national,False,na,"money supply high, controls continue",na,/service/ndnp/ncu/batch_ncu_dill_ver02/data/sn91068695/00279559435/1944122801/0440.xml,1944-12-28,"marion progress (marion, n.c.) 1909-19??",full_page,down,up,CPI,0.0,True,,12.0,stated,-0.16060756228765893,1.6368134105648386,-1.7974209728524975,14.324897836098733,1.724137931034487,0.5615763546797905,,,3.3076074972436484,12.333283380788234,1.878950060716077,0.0,152.221,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"47. Anticipating the expected decline in Federal taxes, 1945 should surely see a falling off in the price of most municipal and prob ably other tax-exempt bonds.",prices,worsen,down,na,12,assertive,journalist,na,national,False,na,decline in taxes,na,/service/ndnp/ncu/batch_ncu_dill_ver02/data/sn91068695/00279559435/1944122801/0440.xml,1944-12-28,"marion progress (marion, n.c.) 1909-19??",full_page,down,up,CPI,0.0,True,,12.0,stated,-0.16060756228765893,1.6368134105648386,-1.7974209728524975,14.324897836098733,1.724137931034487,0.5615763546797905,,,3.3076074972436484,12.333283380788234,1.878950060716077,0.0,152.221,0,1,1,1,1,1,1,0,0,1,1,1,1,1
48. The highest grade corpora tion bonds will decline during 1945.,prices,worsen,down,na,12,assertive,journalist,na,national,False,na,na,na,/service/ndnp/ncu/batch_ncu_dill_ver02/data/sn91068695/00279559435/1944122801/0440.xml,1944-12-28,"marion progress (marion, n.c.) 1909-19??",full_page,down,up,CPI,0.0,True,,12.0,stated,-0.16060756228765893,1.6368134105648386,-1.7974209728524975,14.324897836098733,1.724137931034487,0.5615763546797905,,,3.3076074972436484,12.333283380788234,1.878950060716077,0.0,152.221,0,1,1,1,1,1,1,0,0,1,1,1,1,1
55. There will be no changes in residential*rents during 1945.,prices,no_change,stable,na,12,assertive,journalist,na,national,False,na,na,na,/service/ndnp/ncu/batch_ncu_dill_ver02/data/sn91068695/00279559435/1944122801/0440.xml,1944-12-28,"marion progress (marion, n.c.) 1909-19??",full_page,flat,up,CPI,0.0,True,,12.0,stated,-0.16060756228765893,1.6368134105648386,-1.7974209728524975,14.324897836098733,1.724137931034487,0.5615763546797905,,,3.3076074972436484,12.333283380788234,1.878950060716077,0.0,152.221,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"56. Real estate Will be helped by Congress ceasing to induct any more men into the armed services after June 30, 1945.",general_business,improve,na,na,vague,assertive,journalist,na,national,False,"after June 30, 1945",reduced military demand,na,/service/ndnp/ncu/batch_ncu_dill_ver02/data/sn91068695/00279559435/1944122801/0440.xml,1944-12-28,"marion progress (marion, n.c.) 1909-19??",full_page,improve,worsen,INDPRO,0.0,True,,12.0,default,-0.16060756228765893,1.6368134105648386,-1.7974209728524975,14.324897836098733,1.724137931034487,0.5615763546797905,,,3.3076074972436484,12.333283380788234,1.878950060716077,0.0,152.221,0,1,1,1,1,1,1,0,0,1,1,1,1,1
